behavior,counts,mouse,group
2,36,156,NB
2,108,156,NB
2,24,156,NB
2,108,156,NB
2,96,156,NB
2,48,156,NB
2,36,156,NB
2,336,156,NB
2,504,156,NB
2,372,156,NB
2,168,156,NB
2,48,156,NB
2,156,156,NB
2,12,156,NB
2,144,156,NB
2,624,156,NB
2,108,156,NB
2,60,156,NB
2,276,156,NB
2,168,156,NB
2,480,156,NB
2,96,156,NB
2,108,156,NB
2,372,156,NB
2,168,156,NB
2,168,156,NB
2,252,156,NB
2,72,156,NB
2,300,156,NB
2,36,156,NB
2,672,689,NB
2,264,689,NB
2,504,689,NB
2,60,689,NB
2,24,689,NB
2,96,689,NB
2,648,689,NB
2,132,689,NB
2,264,689,NB
2,228,689,NB
2,264,689,NB
2,420,689,NB
2,480,689,NB
2,48,689,NB
2,324,689,NB
2,276,689,NB
2,372,689,NB
2,300,689,NB
2,240,689,NB
2,216,689,NB
2,564,689,NB
2,720,689,NB
2,468,689,NB
2,96,689,NB
2,132,689,NB
2,120,689,NB
2,168,689,NB
2,360,689,NB
2,540,689,NB
2,84,689,NB
2,24,689,NB
2,540,689,NB
2,528,689,NB
2,48,689,NB
2,228,689,NB
2,132,689,NB
2,360,689,NB
2,540,689,NB
2,156,689,NB
2,84,689,NB
2,12,689,NB
2,72,689,NB
2,288,689,NB
2,36,73,NB
2,72,73,NB
2,48,73,NB
2,228,73,NB
2,180,73,NB
2,36,73,NB
2,192,73,NB
2,72,73,NB
2,168,73,NB
2,456,73,NB
2,240,73,NB
2,60,73,NB
2,72,73,NB
2,84,73,NB
2,60,73,NB
2,156,73,NB
2,456,73,NB
2,36,73,NB
2,252,73,NB
2,72,73,NB
2,36,73,NB
2,420,73,NB
2,48,73,NB
2,36,73,NB
2,324,73,NB
2,36,73,NB
2,276,73,NB
2,120,73,NB
2,108,73,NB
2,492,73,NB
2,96,73,NB
2,72,73,NB
2,24,73,NB
2,168,73,NB
2,516,73,NB
2,48,73,NB
2,516,73,NB
2,156,73,NB
2,72,73,NB
2,72,73,NB
2,156,73,NB
2,144,73,NB
2,276,73,NB
2,420,73,NB
2,312,73,NB
2,48,73,NB
2,396,73,NB
2,36,73,NB
2,60,73,NB
2,828,73,NB
2,1140,76,NB
2,144,76,NB
2,24,76,NB
2,216,76,NB
2,180,76,NB
2,552,76,NB
2,72,76,NB
2,300,76,NB
2,156,76,NB
2,168,76,NB
2,372,76,NB
2,60,76,NB
2,264,76,NB
2,48,76,NB
2,120,76,NB
2,312,76,NB
2,264,76,NB
2,516,76,NB
2,672,76,NB
2,564,76,NB
2,468,76,NB
2,120,76,NB
2,276,76,NB
2,1140,76,NB
2,384,76,NB
2,288,76,NB
2,132,76,NB
2,1212,76,NB
2,156,76,NB
2,144,76,NB
2,96,76,NB
2,588,76,NB
2,168,76,NB
2,540,76,NB
2,408,76,NB
2,132,76,NB
2,180,76,NB
2,360,76,NB
2,180,76,NB
2,12,76,NB
2,132,76,NB
2,552,76,NB
2,948,76,NB
2,132,76,NB
2,72,76,NB
2,684,76,NB
2,96,76,NB
2,12,76,NB
2,576,76,NB
2,624,76,NB
2,792,76,NB
2,576,76,NB
2,84,130,txsham
2,228,130,txsham
2,132,130,txsham
2,60,130,txsham
2,72,130,txsham
2,48,130,txsham
2,48,130,txsham
2,144,130,txsham
2,48,130,txsham
2,24,130,txsham
2,48,130,txsham
2,144,130,txsham
2,12,130,txsham
2,156,130,txsham
2,336,130,txsham
2,120,130,txsham
2,324,130,txsham
2,60,130,txsham
2,120,130,txsham
2,36,130,txsham
2,84,130,txsham
2,192,130,txsham
2,120,130,txsham
2,180,130,txsham
2,96,130,txsham
2,132,130,txsham
2,120,130,txsham
2,84,130,txsham
