behavior,counts,mouse,group
3,36,159,txcb
3,252,159,txcb
3,36,159,txcb
3,48,159,txcb
3,36,159,txcb
3,24,159,txcb
3,192,159,txcb
3,1560,159,txcb
3,192,159,txcb
3,24,159,txcb
3,36,159,txcb
3,276,159,txcb
3,108,159,txcb
3,348,159,txcb
3,24,159,txcb
3,36,159,txcb
3,48,159,txcb
3,24,159,txcb
3,156,159,txcb
3,84,159,txcb
3,60,159,txcb
3,36,159,txcb
3,72,159,txcb
3,48,159,txcb
3,1968,159,txcb
3,48,159,txcb
3,72,159,txcb
3,72,159,txcb
3,108,159,txcb
3,144,159,txcb
3,216,159,txcb
3,60,159,txcb
3,60,159,txcb
3,60,159,txcb
3,108,159,txcb
3,204,159,txcb
3,144,159,txcb
3,204,159,txcb
3,36,159,txcb
3,36,159,txcb
3,36,159,txcb
3,60,159,txcb
3,48,159,txcb
3,540,159,txcb
3,372,159,txcb
3,444,159,txcb
3,24,159,txcb
3,360,159,txcb
3,48,159,txcb
3,252,159,txcb
3,372,159,txcb
3,324,159,txcb
3,120,159,txcb
3,24,159,txcb
3,528,159,txcb
3,60,159,txcb
3,468,159,txcb
3,1032,159,txcb
3,552,159,txcb
3,24,159,txcb
3,144,160,txcb
3,48,160,txcb
3,120,160,txcb
3,12,160,txcb
3,48,160,txcb
3,312,160,txcb
3,72,160,txcb
3,36,160,txcb
3,120,160,txcb
3,1080,160,txcb
3,24,160,txcb
3,36,160,txcb
3,36,160,txcb
3,36,160,txcb
3,24,160,txcb
3,1224,160,txcb
3,60,160,txcb
3,624,160,txcb
3,36,160,txcb
3,24,160,txcb
3,48,160,txcb
3,36,160,txcb
3,1272,160,txcb
3,60,160,txcb
3,228,160,txcb
3,12,160,txcb
3,48,160,txcb
3,36,160,txcb
3,84,160,txcb
3,72,160,txcb
3,24,160,txcb
3,96,160,txcb
3,60,160,txcb
3,588,160,txcb
3,36,160,txcb
3,36,160,txcb
3,24,160,txcb
3,36,160,txcb
3,24,160,txcb
3,24,160,txcb
3,828,160,txcb
3,36,160,txcb
3,36,160,txcb
3,60,160,txcb
3,36,160,txcb
3,48,160,txcb
3,84,160,txcb
3,1596,160,txcb
3,36,160,txcb
3,24,160,txcb
3,24,160,txcb
3,24,160,txcb
3,60,160,txcb
3,144,160,txcb
3,36,160,txcb
3,72,160,txcb
3,1320,160,txcb
3,48,160,txcb
3,36,160,txcb
3,60,160,txcb
3,132,160,txcb
3,48,160,txcb
3,48,160,txcb
3,36,160,txcb
3,1440,160,txcb
3,24,160,txcb
3,264,160,txcb
3,24,160,txcb
3,36,160,txcb
3,24,160,txcb
3,36,160,txcb
3,36,160,txcb
3,2904,160,txcb
3,60,160,txcb
3,96,160,txcb
3,108,160,txcb
3,1320,160,txcb
3,12,160,txcb
3,300,160,txcb
3,12,160,txcb
3,48,160,txcb
3,348,160,txcb
3,180,160,txcb
3,2604,160,txcb
3,48,160,txcb
3,60,160,txcb
3,72,160,txcb
3,744,160,txcb
3,36,160,txcb
3,2268,160,txcb
3,12,160,txcb
3,36,160,txcb
3,36,160,txcb
3,1560,160,txcb
3,36,160,txcb
3,12,160,txcb
3,24,160,txcb
3,216,160,txcb
3,60,160,txcb
3,36,160,txcb
3,36,160,txcb
3,36,160,txcb
3,132,160,txcb
3,36,160,txcb
3,48,160,txcb
3,2028,160,txcb
3,48,160,txcb
3,60,160,txcb
3,48,160,txcb
3,240,160,txcb
3,36,160,txcb
3,144,160,txcb
3,108,160,txcb
3,132,160,txcb
3,36,160,txcb
3,36,160,txcb
3,444,160,txcb
3,96,786,txcb
3,24,786,txcb
3,36,786,txcb
3,60,786,txcb
3,276,786,txcb
3,24,786,txcb
3,24,786,txcb
3,624,786,txcb
3,24,786,txcb
3,24,786,txcb
3,36,786,txcb
3,24,786,txcb
3,60,786,txcb
3,24,786,txcb
3,36,786,txcb
3,768,786,txcb
3,36,786,txcb
3,48,786,txcb
3,24,786,txcb
